Distance_m,Profile_mm
14.16,-21.8204896868533
14.161,-21.3207626042805
14.162,-20.9720987661753
14.163,-20.9453765799099
14.164,-21.2310976608583
14.165,-21.6033348074812
14.166,-21.8732719658319
14.167,-21.9797818331986
14.168,-22.0823331592397
14.169,-22.2749575538765
14.17,-22.3641362817101
14.171,-22.3538311265379
14.172,-22.3388935121267
14.173,-22.3755435797959
14.174,-22.4150115273075
14.175,-22.3826216945389
14.176,-22.4522546457024
14.177,-22.6058199659849
14.178,-22.6731661350968
14.179,-22.6108249860867
14.18,-22.5742087429294
14.181,-22.6565785927519
14.182,-22.8489383389889
14.183,-23.1260973000173
14.184,-23.1240725521104
14.185,-22.7151558376114
14.186,-21.9966836466273
14.187,-21.3450676928012
14.188,-21.182557431321
14.189,-21.226160432886
14.19,-21.4910103823167
14.191,-21.9475462338159
14.192,-22.3606724624628
14.193,-22.8186832203092
14.194,-23.0389419096367
14.195,-23.1132320775622
14.196,-23.1735725994504
14.197,-22.9655690406995
14.198,-22.5747191941332
14.199,-22.068877843321
14.2,-21.6180520298204
14.201,-21.3062827290138
14.202,-21.2750135398676
14.203,-21.7423841255675
14.204,-22.2694069172856
14.205,-22.5244125626604
14.206,-22.4971200933337
14.207,-22.2379174060173
14.208,-22.0151661566832
14.209,-21.9737202970218
14.21,-22.2510283882644
14.211,-22.6954301596529
14.212,-22.8656812521212
14.213,-22.8865706035827
14.214,-23.0794600779507
14.215,-23.3948829931484
14.216,-23.5930577709346
14.217,-23.4176182273972
14.218,-22.9063863290567
14.219,-22.5136064511493
14.22,-22.4207571530685
14.221,-22.3840990253714
14.222,-22.3167879310071
14.223,-22.2770739467077
14.224,-22.4060868542428
14.225,-22.5766925870922
14.226,-22.500603651473
14.227,-22.3221766335241
14.228,-22.3112625873301
14.229,-22.5451316756134
14.23,-22.739024068718
14.231,-22.6854487973109
14.232,-22.6011876669028
14.233,-22.5859447338628
14.234,-22.6951252064259
14.235,-22.8163988647328
14.236,-22.7302110690714
14.237,-22.5582303393116
14.238,-22.3447391671971
14.239,-22.1998904911145
14.24,-22.2316220672913
14.241,-22.2503973531195
14.242,-22.3155283712393
14.243,-22.4380410003005
14.244,-22.4919925810576
14.245,-22.4529793466702
14.246,-22.3570815955267
14.247,-22.3842800231657
14.248,-22.3257823671915
14.249,-22.1709498058815
14.25,-22.2576426319026
14.251,-22.3526789347066
14.252,-22.2484907873502
14.253,-22.0249697718278
14.254,-21.8754054886913
14.255,-21.9488193326503
14.256,-22.1560890650037
14.257,-22.439667090733
14.258,-22.5589846197052
14.259,-22.380177796201
14.26,-22.155879484203
14.261,-22.0140025609196
14.262,-21.9092429863489
14.263,-21.780677459765
14.264,-21.6247635649902
14.265,-21.5887262606839
14.266,-21.7107371212208
14.267,-21.840824548583
14.268,-21.9057045615723
14.269,-21.860426114072
14.27,-21.8217366967094
14.271,-21.9241771430628
14.272,-22.1119337465529
14.273,-22.2630620655329
14.274,-22.1861711203841
14.275,-21.9250368740884
14.276,-21.6865533931974
14.277,-21.6208364708102
14.278,-21.6543621693636
14.279,-21.6393905985587
14.28,-21.7699058393326
14.281,-22.0448267102482
14.282,-22.2060577128262
14.283,-22.2676578930157
14.284,-22.3565222679014
14.285,-22.4755434284635
14.286,-22.5817215087471
14.287,-22.6138139983629
14.288,-22.5630943091599
14.289,-22.468108844953
14.29,-22.1971398936029
14.291,-21.7944800156505
14.292,-21.4280113862839
14.293,-21.2498451763266
14.294,-21.5130989748871
14.295,-21.9563712226214
14.296,-22.1671034501074
14.297,-22.1655370547004
14.298,-22.1225433574886
14.299,-22.1758836051888
14.3,-22.2551933775736
14.301,-22.266437670705
14.302,-22.1934946593659
14.303,-22.0951201006311
14.304,-22.1147145654709
14.305,-22.2222351727536
14.306,-22.2665337727699
14.307,-22.2193633068811
14.308,-22.2664569074801
14.309,-22.4334740743916
14.31,-22.4677268703252
14.311,-22.2950302480514
14.312,-22.2149516723278
14.313,-22.4698511813732
14.314,-22.7433363589288
14.315,-22.6944641303256
14.316,-22.4800965398757
14.317,-22.2545138642462
14.318,-21.996911894968
14.319,-21.9297921051287
14.32,-22.1332314893298
14.321,-22.385136941781
14.322,-22.5740489930489
14.323,-22.664395547982
14.324,-22.7518360190539
14.325,-22.7368957357591
14.326,-22.6170409629826
14.327,-22.5763183084795
14.328,-22.5705809490931
14.329,-22.6345678626815
14.33,-22.5472019041947
14.331,-22.3422367443194
14.332,-22.3771131431342
14.333,-22.6337484223103
14.334,-22.9588929736375
14.335,-22.9526251022753
14.336,-22.6694953394158
14.337,-22.4330639771987
14.338,-22.2177254294212
14.339,-22.0990738882757
14.34,-22.0252670674683
14.341,-22.0144492254655
14.342,-22.0293831924366
14.343,-22.0018719660641
14.344,-21.9213908868686
14.345,-21.6747641152485
14.346,-21.4942539693641
14.347,-21.4509420970426
14.348,-21.4467748985219
14.349,-21.4408197846737
14.35,-21.3758063041283
14.351,-21.3127704686068
14.352,-21.2497369134794
14.353,-21.410634464822
14.354,-21.8436089121142
14.355,-22.2314426088315
14.356,-22.5275049363386
14.357,-22.712886079417
14.358,-22.8317404258303
14.359,-22.9759766919208
14.36,-22.9391158034962
14.361,-22.7726093834965
14.362,-22.7025706889122
14.363,-22.7473508694944
14.364,-22.9472430415934
14.365,-23.2212288069507
14.366,-23.4045354067447
14.367,-23.3016921613252
14.368,-22.8862589120288
14.369,-22.3518277838142
14.37,-21.8565731462716
14.371,-21.6683816790719
14.372,-21.7254768216512
14.373,-21.7811933215999
14.374,-21.8099788979167
14.375,-21.7750174636826
14.376,-21.829170347992
14.377,-22.0242074142002
14.378,-22.218537292806
14.379,-22.3842980773946
14.38,-22.5045655236769
14.381,-22.6390768006312
14.382,-22.6996382458186
14.383,-22.4870223003577
14.384,-22.1312904521633
14.385,-21.8208044405756
14.386,-21.6539314926086
14.387,-21.6731667173091
14.388,-21.738361913226
14.389,-21.9461431410648
14.39,-22.3903690796497
14.391,-22.6776493716374
14.392,-22.6964211367241
14.393,-22.7144798947336
14.394,-22.7925011424117
14.395,-22.8288895963438
14.396,-22.6499227734169
14.397,-22.358343434194
14.398,-22.0143343736941
14.399,-21.480878204148
14.4,-21.1119378123281
14.401,-21.145265384095
14.402,-21.4629440603209
14.403,-21.8313397947564
14.404,-22.072190798468
14.405,-22.3292631646028
14.406,-22.4616660942808
14.407,-22.4706022428259
14.408,-22.3763016423728
14.409,-22.0732312698408
14.41,-21.9180921824357
14.411,-21.8817728869585
14.412,-21.8648109405414
14.413,-21.8448951722178
14.414,-21.8032098197226
14.415,-22.0254719971812
14.416,-22.2663212232171
14.417,-22.3835627069428
14.418,-22.4682895884178
14.419,-22.4954132975666
14.42,-22.613029959192
14.421,-22.6237974438443
14.422,-22.5157303658832
14.423,-22.439997504667
14.424,-22.2398912199079
14.425,-21.8702080247346
14.426,-21.4625947044828
14.427,-21.3127509893624
14.428,-21.4500468666907
14.429,-21.6214875612976
14.43,-21.8006092928967
14.431,-22.0323290813202
14.432,-22.166077501695
14.433,-22.1012288226983
14.434,-22.0987033585583
14.435,-22.3059620605254
14.436,-22.5437379704307
14.437,-22.6755778704344
14.438,-22.7587032341148
14.439,-22.96204978117
14.44,-23.2462884917932
14.441,-23.4799147224587
14.442,-23.4999672432552
14.443,-23.2975754736336
14.444,-23.1003502926776
14.445,-22.9321468470523
14.446,-22.8427026667087
14.447,-22.818893107799
14.448,-22.8689950219619
14.449,-22.9735337664637
14.45,-22.9242746682792
14.451,-22.9118787394714
14.452,-22.9408904429653
14.453,-22.8662330263614
14.454,-22.6712644555431
14.455,-22.472060512993
14.456,-22.5746631345977
14.457,-22.7191420227599
14.458,-22.7974948293172
14.459,-22.8598658316575
14.46,-22.8893642749353
14.461,-22.9649952162794
14.462,-22.8936264327843
14.463,-22.8400937390313
14.464,-22.8322168044524
14.465,-22.930634279558
14.466,-23.255196328282
14.467,-23.4634108328061
14.468,-23.5883952170426
14.469,-23.5156275837687
14.47,-23.2648334799838
14.471,-23.0809673480841
14.472,-22.7863205510443
14.473,-22.5928473280529
14.474,-22.5661855057274
14.475,-22.5938305228297
14.476,-22.6872160609867
14.477,-22.6299118768155
14.478,-22.5908315643405
14.479,-22.6400399860221
14.48,-22.6539840436212
14.481,-22.737406886274
14.482,-22.8528939002407
14.483,-23.0139522751266
14.484,-23.1012082697593
14.485,-23.0076004463068
14.486,-23.023526152995
14.487,-23.1355452678208
14.488,-23.0805646564973
14.489,-22.929658425034
14.49,-22.8146066135137
14.491,-22.8240450819492
14.492,-22.8484630734099
14.493,-22.730271643984
14.494,-22.6746456233107
14.495,-22.622087031683
14.496,-22.5623636433717
14.497,-22.607796323473
14.498,-22.5535863070952
14.499,-22.5742594870045
14.5,-22.6920168219218
14.501,-22.7292635093011
14.502,-22.785029102159
14.503,-22.8893493756544
14.504,-23.1140885909328
14.505,-23.2873816734907
14.506,-23.3412700553532
14.507,-23.3489737937211
14.508,-23.228770691907
14.509,-23.1849695297045
14.51,-23.1154435753164
14.511,-22.7830651467936
14.512,-22.3496055688223
14.513,-22.1461917115272
14.514,-22.2712513665442
14.515,-22.3500798451047
14.516,-22.3374669155911
14.517,-22.3879493237071
14.518,-22.4900636278266
14.519,-22.6484357911023
14.52,-22.7826205178038
14.521,-22.9526999534629
14.522,-23.0717950768614
14.523,-23.0029434677035
14.524,-22.8246502953963
14.525,-22.5884757733782
14.526,-22.4470611630318
14.527,-22.5506551345144
14.528,-22.9306373743436
14.529,-23.427158504094
14.53,-23.6899345309495
14.531,-23.5795526536083
14.532,-23.319321013283
14.533,-23.1711393848703
14.534,-23.1467014700917
14.535,-23.0397497935793
14.536,-22.7518970073629
14.537,-22.5698203941512
14.538,-22.7131503832765
14.539,-22.9530328052803
14.54,-23.0582505824999
14.541,-23.0874378826106
14.542,-23.1809427931816
14.543,-23.3457842691196
14.544,-23.443632944757
14.545,-23.4584388685719
14.546,-23.5326143928877
14.547,-23.6343235618412
14.548,-23.6158551969123
14.549,-23.5194225384906
14.55,-23.4241868289497
14.551,-23.1905098504625
14.552,-22.8049824247665
14.553,-22.4529991468859
14.554,-22.2513232298512
14.555,-22.310412782598
14.556,-22.6232191978482
14.557,-23.0663564921005
14.558,-23.4012259851964
14.559,-23.5044140311361
14.56,-23.461030735415
14.561,-23.2928648809414
14.562,-23.1422563181631
14.563,-23.0485012211372
14.564,-22.9186945785402
14.565,-22.7850952743034
14.566,-22.7084255670231
14.567,-22.7098572123792
14.568,-22.7432228275237
14.569,-22.7651992275457
14.57,-22.7669005756897
14.571,-22.7908357734512
14.572,-22.8312570677298
14.573,-22.9093801166148
14.574,-23.1133107488811
14.575,-23.3630789669977
14.576,-23.5294757514162
14.577,-23.6234572433222
14.578,-23.6725158826191
14.579,-23.7810799341671
14.58,-23.86807956408
14.581,-23.6579328590289
14.582,-23.245351086583
14.583,-22.7515824312711
14.584,-22.5100366326863
14.585,-22.7184735500992
14.586,-22.9939486390483
14.587,-23.3859585043972
14.588,-23.66405133957
14.589,-23.5812196346438
14.59,-23.5378961405747
14.591,-23.5315124430388
14.592,-23.6451802569189
14.593,-23.7617266581084
14.594,-23.6622638517311
14.595,-23.6430404368248
14.596,-23.6073979108579
14.597,-23.5079607318425
14.598,-23.3845621033936
14.599,-23.2348083681208
14.6,-23.2504485654947
14.601,-23.3752962417024
14.602,-23.5643473139812
14.603,-23.6663740414141
14.604,-23.5767100516215
14.605,-23.4053275551292
14.606,-23.2102613277857
14.607,-23.1377655772823
14.608,-23.1679356829295
14.609,-23.3507142787088
14.61,-23.5552519194694
14.611,-23.4039378074269
14.612,-23.121893355528
14.613,-22.9926701979392
14.614,-23.0451190366796
14.615,-23.1205855521252
14.616,-23.0707828389852
14.617,-23.0930215634828
14.618,-23.0610520776112
14.619,-22.9159450698654
14.62,-22.9381062567992
14.621,-23.1142116524331
14.622,-23.3958076502599
14.623,-23.7088610420045
14.624,-23.9144773180777
14.625,-23.8768512698065
14.626,-23.596780073093
14.627,-23.263890472035
14.628,-22.9903895726034
14.629,-23.0455967777159
14.63,-23.3981446504111
14.631,-23.6862364959955
14.632,-23.7125563868857
14.633,-23.5300256789959
14.634,-23.5027153659229
14.635,-23.5578573791757
14.636,-23.4156946834949
14.637,-23.1438576609666
14.638,-22.9745492271414
14.639,-23.0085531401928
14.64,-23.0855809461713
14.641,-23.2042696258455
14.642,-23.418805908158
14.643,-23.6942748869303
14.644,-23.803237817668
14.645,-23.708901875781
14.646,-23.7196706016252
14.647,-23.9184807164564
14.648,-24.218751392135
14.649,-24.2597496567633
14.65,-23.8728466001085
14.651,-23.4758526175445
14.652,-23.3472111650027
14.653,-23.4014975513076
14.654,-23.3938447485058
14.655,-23.2234772227131
14.656,-23.1527591238837
14.657,-23.2452057095519
14.658,-23.2367996045663
14.659,-23.1039174271449
14.66,-22.9414703839297
14.661,-22.8082215112022
14.662,-22.8304558464293
14.663,-23.0310741725744
14.664,-23.3066167540572
14.665,-23.4069888064264
14.666,-23.1900102861437
14.667,-22.9522798180727
14.668,-22.9012732963265
14.669,-22.9538003108915
14.67,-22.9860707595543
14.671,-22.9877538697109
14.672,-23.0858147954136
14.673,-23.2622043552353
14.674,-23.4565787680945
14.675,-23.5825489888681
14.676,-23.6536301664812
14.677,-23.8283411365204
14.678,-24.0309614231021
14.679,-24.138604318547
14.68,-24.1741458759825
14.681,-24.2314107157748
14.682,-24.3681868119549
14.683,-24.4697935793386
14.684,-24.4131163054404
14.685,-24.2036234587382
14.686,-23.9280867132379
14.687,-23.640444437811
14.688,-23.3803947517246
14.689,-23.2509890324276
14.69,-23.2450843278638
14.691,-23.2939811312077
14.692,-23.2901431005548
14.693,-23.1725628941083
14.694,-23.0305416402095
14.695,-22.9015080541431
14.696,-22.8715269882596
14.697,-22.9316481977296
14.698,-22.9246631220455
14.699,-22.8907101462668
14.7,-22.9753717221949
14.701,-23.1631510856648
14.702,-23.2464078063259
14.703,-23.100276952725
14.704,-22.9324960072323
14.705,-23.0459250411027
14.706,-23.3602383893429
14.707,-23.5449079498635
14.708,-23.5275892200105
14.709,-23.440300408678
14.71,-23.33113536564
14.711,-23.2215849544517
14.712,-23.2493577091125
14.713,-23.3252698435148
14.714,-23.1599806894615
14.715,-22.8321640680218
14.716,-22.6730607022478
14.717,-22.8079079937865
14.718,-23.0333677392547
14.719,-23.2725876258507
14.72,-23.6624777833878
14.721,-23.9721655036767
14.722,-23.9313695827505
14.723,-23.831757795621
14.724,-24.0054592416182
14.725,-24.2858664363979
14.726,-24.3632134058242
14.727,-24.1768434607215
14.728,-23.9792530191125
14.729,-23.9611786965909
14.73,-24.0251142126658
14.731,-24.0780210758201
14.732,-23.9382113547838
14.733,-23.6559186429443
14.734,-23.4891489436443
14.735,-23.3823213627549
14.736,-23.2741746736572
14.737,-23.2034240919027
14.738,-23.31037337718
14.739,-23.4101152836831
14.74,-23.1976351609028
14.741,-22.9977106879698
14.742,-23.0379405900941
14.743,-23.2042525690241
14.744,-23.3441178214959
14.745,-23.4626511620829
14.746,-23.7121073059032
14.747,-23.9379270483154
14.748,-24.0025209037893
14.749,-23.9709648850105
14.75,-23.9212844138115
14.751,-23.7784609363284
14.752,-23.5147207374951
14.753,-23.3443584436284
14.754,-23.2982670207905
14.755,-23.3627089729679
14.756,-23.4586579181158
14.757,-23.3875631768511
14.758,-23.1654269807614
14.759,-22.9288178629159
14.76,-22.8955640047289
14.761,-23.1698388697462
14.762,-23.5219390770069
14.763,-23.7066678885365
14.764,-23.7111067097334
14.765,-23.6720797470793
14.766,-23.7467098344146
14.767,-23.8629401225646
14.768,-23.857038892775
14.769,-23.7562900026934
14.77,-23.5379479605628
14.771,-23.1797843113399
14.772,-22.8002863310084
14.773,-22.5521459593494
14.774,-22.5249478271064
14.775,-22.7554862058514
14.776,-23.2408030145375
14.777,-23.7744090685207
14.778,-24.1064221084958
14.779,-24.181606794092
14.78,-24.178738676904
14.781,-24.2128207424688
14.782,-24.3686294367847
14.783,-24.5978743819578
14.784,-24.6081925679856
14.785,-24.5021485586886
14.786,-24.4990847111206
14.787,-24.6471445529701
14.788,-24.7089921020116
14.789,-24.5342096493638
14.79,-24.3416402841131
14.791,-24.0917142866501
14.792,-24.0038854850477
14.793,-24.073708420204
14.794,-24.0601430871833
14.795,-23.9076838363866
14.796,-23.496846663599
14.797,-23.4122805558922
14.798,-23.7335097402874
14.799,-24.1542927191486
14.8,-24.5692152104597
14.801,-24.7044451478517
14.802,-24.9058828704906
14.803,-25.0194173967562
14.804,-24.827218843615
14.805,-24.5707626906781
14.806,-24.2909395304701
14.807,-24.251053084267
14.808,-24.220524954342
14.809,-24.0451330851912
14.81,-23.8489609710206
14.811,-23.4698360499872
14.812,-23.1869360622576
14.813,-23.2187237594855
14.814,-23.4968390325465
14.815,-23.7855357179963
14.816,-23.8479103366628
14.817,-23.9772207995526
14.818,-24.1440310786802
14.819,-24.0917407951992
14.82,-24.0144658571475
14.821,-24.0406108887327
14.822,-24.042168674623
14.823,-23.840208690778
14.824,-23.5196792530823
14.825,-23.3449532558204
14.826,-23.4817690264696
14.827,-23.7149293686366
14.828,-23.7092516013101
14.829,-23.6532834424766
14.83,-23.716328476613
14.831,-23.9150709124621
14.832,-24.2476861036904
14.833,-24.5518672773494
14.834,-24.7356244110272
14.835,-24.7355639316721
14.836,-24.6805284788173
14.837,-24.729193172937
14.838,-24.7508857675751
14.839,-24.5403476520674
14.84,-24.2881455925725
14.841,-24.3914730314611
14.842,-24.548283691394
14.843,-24.1835245751995
14.844,-23.4195240291548
14.845,-22.85842523562
14.846,-22.8256135853937
14.847,-23.0139053932895
14.848,-23.0692965725774
14.849,-22.9708973075213
14.85,-22.8033916269188
14.851,-22.7162446012832
14.852,-22.7897798684442
14.853,-22.9353952916466
14.854,-23.0055382672268
14.855,-22.954369584981
14.856,-22.9927875292137
14.857,-23.2781044741276
14.858,-23.516855991561
14.859,-23.6696569441619
14.86,-23.8877269871559
14.861,-24.026338620251
14.862,-24.0951056841951
14.863,-23.9681875077073
14.864,-23.6537575142798
14.865,-23.2767713455024
14.866,-22.9081766192428
14.867,-22.8897330491286
14.868,-23.0252929642998
14.869,-23.2856622289827
14.87,-23.7772801830417
14.871,-23.998450070482
14.872,-23.9673387106464
14.873,-23.8711527742713
14.874,-23.9135675224271
14.875,-24.1667973559812
14.876,-24.327350474179
14.877,-24.3813049540139
14.878,-24.1239281265296
14.879,-23.5861878610446
14.88,-23.1245499478725
14.881,-22.8948429242036
14.882,-22.9559416312094
14.883,-23.0751938975607
14.884,-23.2197478623017
14.885,-23.3800469798363
14.886,-23.4558855905412
14.887,-23.5619488715113
14.888,-23.6785964173933
14.889,-23.8859653759514
14.89,-24.1957789650168
14.891,-24.3730881701574
14.892,-24.3882498323915
14.893,-24.3359664894184
14.894,-24.2823180298676
14.895,-24.2164344264666
14.896,-24.130895066815
14.897,-24.0826279671995
14.898,-23.9881769646548
14.899,-23.7554771144143
14.9,-23.4328622477001
14.901,-23.2575361171978
14.902,-23.3701781478021
14.903,-23.6516485012433
14.904,-23.9094973706585
14.905,-23.8896915787639
14.906,-23.6790620513745
14.907,-23.5031741521187
14.908,-23.4891462487107
14.909,-23.8166485702177
14.91,-24.4026525670516
14.911,-24.9948803002609
14.912,-25.345985140048
14.913,-25.3993027346289
14.914,-25.3865648480358
14.915,-25.3679068158259
14.916,-25.2487823451575
14.917,-25.1174238408634
14.918,-24.9905032977989
14.919,-24.8903115224305
14.92,-24.8838651359767
14.921,-24.8972420682595
14.922,-24.893822870539
14.923,-24.8021583183352
14.924,-24.6378117967522
14.925,-24.4070974636217
14.926,-24.1420309706037
14.927,-24.0737347485103
14.928,-24.1344851925627
14.929,-24.1542257184804
14.93,-24.1787160056809
14.931,-24.2245421409988
14.932,-24.194151973196
14.933,-24.0109270102125
14.934,-23.9411095131189
14.935,-24.1384436236569
14.936,-24.3657551557276
14.937,-24.556827961747
14.938,-24.6851301735224
14.939,-24.7212357011245
14.94,-24.6154688163425
14.941,-24.3720327308751
14.942,-24.244365107936
14.943,-24.2286772207372
14.944,-24.1780823818774
14.945,-24.067909022899
14.946,-23.9641834100694
14.947,-23.8759854389989
14.948,-23.764369901399
14.949,-23.7251899414625
14.95,-23.7772952640393
14.951,-23.8914574514878
14.952,-23.8954913260354
14.953,-23.8652084271902
14.954,-23.9800497716675
14.955,-23.944705772089
14.956,-23.6985566406784
14.957,-23.4172650792446
14.958,-23.4638830059067
14.959,-23.9405370265524
14.96,-24.3195427889318
14.961,-24.4596483365137
14.962,-24.4710813623208
14.963,-24.4981023217126
14.964,-24.4580885572946
14.965,-24.1568137889934
14.966,-23.8858704072566
14.967,-23.7988620742163
14.968,-23.943467527342
14.969,-24.0800990162031
14.97,-24.0256182205266
14.971,-24.1043102412688
14.972,-24.2969120892312
14.973,-24.5317365638416
14.974,-24.5940161773717
14.975,-24.4837796309662
14.976,-24.521671365962
14.977,-24.5403525959199
14.978,-24.5661302543019
14.979,-24.6248090215335
14.98,-24.685286530252
14.981,-24.5733322112056
14.982,-24.2080979820555
14.983,-24.0146526318362
14.984,-23.754398254622
14.985,-23.3683384809946
14.986,-23.0709014920853
14.987,-22.9563413296603
14.988,-23.2895913641322
14.989,-23.6474609221155
14.99,-23.8696350276922
14.991,-24.0774818574654
14.992,-24.2694052661505
14.993,-24.5675090546188
14.994,-24.6455057232974
14.995,-24.5082503412313
14.996,-24.3615352252112
14.997,-24.2874283732154
14.998,-24.3709989447546
14.999,-24.3468273821762
15.0,-24.2627530423304
15.001,-24.2301063398227
15.002,-24.3008387319179
15.003,-24.5478026875518
15.004,-24.6389371603216
15.005,-24.6064954474433
15.006,-24.6950554520981
15.007,-24.7696623939541
15.008,-24.6533065070726
15.009,-24.273499348878
15.01,-23.7418063984872
15.011,-23.2067605131687
15.012,-22.7778436051439
15.013,-22.574507149199
15.014,-22.5030832587538
15.015,-22.4715323686315
15.016,-22.6566867976205
15.017,-23.1089148950003
15.018,-23.5450698190753
15.019,-23.8299324443043
15.02,-24.1774072036138
15.021,-24.5968536477854
15.022,-24.8577512473797
15.023,-24.971455633679
15.024,-25.0552325866305
15.025,-25.0866296936892
15.026,-25.0365751287166
15.027,-24.9224583602959
15.028,-24.5786271771586
15.029,-23.9349775133695
15.03,-23.3285417187647
15.031,-23.0292952724646
15.032,-23.2188521681955
15.033,-23.8079535058019
15.034,-24.3748939618142
15.035,-24.79242292606
15.036,-24.9695435464922
15.037,-24.8308857379331
15.038,-24.4888887965542
15.039,-24.1424464606521
15.04,-24.1400971609183
15.041,-24.4016134073651
15.042,-24.630717009465
15.043,-24.8033700420722
15.044,-24.823411141068
15.045,-24.6474522599793
15.046,-24.4317141477099
15.047,-24.4242919660469
15.048,-24.5239359406334
15.049,-24.3998712050348
15.05,-24.2043470795097
15.051,-24.1902455656898
15.052,-24.305722155779
15.053,-24.3737374270259
15.054,-24.4115737353889
15.055,-24.5277900267487
15.056,-24.5972619996263
15.057,-24.5372624725074
15.058,-24.4157107855987
15.059,-24.432056017674
15.06,-24.6097758524606
15.061,-24.6617164576163
15.062,-24.4728362208026
15.063,-24.1718512285058
15.064,-23.9984715560456
15.065,-23.8930500679536
15.066,-23.6761155329216
15.067,-23.5067689658229
15.068,-23.4272092901343
15.069,-23.4802940275211
15.07,-23.5702371262155
15.071,-23.5070632474352
15.072,-23.4449773454514
15.073,-23.3429967299555
15.074,-23.3696854119356
15.075,-23.6335352354945
15.076,-23.9585061976594
15.077,-24.3626426271372
15.078,-24.41146085908
15.079,-24.1947758425918
15.08,-23.9982947758375
15.081,-23.6898657610028
15.082,-23.5075369919938
15.083,-23.259984921424
15.084,-23.1306301034364
15.085,-23.3149399203215
15.086,-23.4533048541775
15.087,-23.8689848102756
15.088,-24.5120563940058
15.089,-24.977478769977
15.09,-25.1074912806319
15.091,-24.9693588140889
15.092,-24.7074411348792
15.093,-23.9458521876954
15.094,-22.9766289934178
15.095,-22.5579964873357
15.096,-22.5357022606959
15.097,-22.6220088169436
15.098,-22.8300776738508
15.099,-23.189773328744
15.1,-23.8809251213657
15.101,-24.6166913116335
15.102,-25.0203130506108
15.103,-25.2016579094068
15.104,-25.077778587163
15.105,-24.8751221581114
15.106,-24.8849984517637
15.107,-24.9972833672057
15.108,-25.0872070525627
15.109,-24.9011761107926
15.11,-24.5757523491254
15.111,-24.4677209547143
15.112,-24.5781592118287
15.113,-24.6597922743526
15.114,-24.5475305772918
15.115,-24.3929712145888
15.116,-24.3156392274343
15.117,-24.2489817744261
15.118,-24.1760745530067
15.119,-24.2240874321275
15.12,-24.3595468369896
15.121,-24.3986616124684
15.122,-24.3381772769115
15.123,-24.1482475387886
15.124,-23.9577597274668
15.125,-23.9943291394886
15.126,-24.0071827696218
15.127,-23.8749078348042
15.128,-23.8849565785169
15.129,-24.1535283020388
15.13,-24.4257981316688
15.131,-24.4357356635601
15.132,-24.376305721411
15.133,-24.2787157063379
15.134,-24.0473386702905
15.135,-23.8737602476405
15.136,-23.8485431942709
15.137,-23.9970797030924
15.138,-24.1924474487765
15.139,-24.5190572982495
15.14,-24.9961310880932
15.141,-25.2939813701979
15.142,-25.2576464309308
15.143,-24.7148328050313
15.144,-23.9725005124941
15.145,-23.3513289653785
15.146,-22.8730995390809
15.147,-22.8273532364893
15.148,-22.9902981290129
15.149,-23.0170925633441
15.15,-22.8632499584251
15.151,-22.7256298060489
15.152,-22.8993992180612
15.153,-23.0845990108552
15.154,-23.1950967989235
15.155,-23.4112029469227
15.156,-23.7164235388412
15.157,-24.0857728492681
15.158,-24.2375199554526
15.159,-24.115018973697
15.16,-23.8977033891392
15.161,-23.7411006909292
15.162,-23.742146928545
15.163,-23.7795616174997
15.164,-23.8454742639499
15.165,-23.9143769692128
15.166,-23.9576346618894
15.167,-24.0610170043679
15.168,-24.2199249623929
15.169,-24.4227461592077
15.17,-24.5954978158977
15.171,-24.6317821153425
15.172,-24.5245765034597
15.173,-24.5093303366796
15.174,-24.7245148353351
15.175,-24.8769412888499
15.176,-24.7952524795584
15.177,-24.5534634029766
15.178,-24.2326472412666
15.179,-23.8274763393976
15.18,-23.5145313524893
15.181,-23.7750987509182
15.182,-24.6150571845978
15.183,-25.4095995283561
15.184,-25.5779900102506
15.185,-25.1206236161286
15.186,-24.5557840591665
15.187,-24.4309050125046
15.188,-24.6912745062591
15.189,-24.9106740743811
15.19,-24.9674023498332
15.191,-24.7956052405468
15.192,-24.5980188818229
15.193,-24.5228647463878
15.194,-24.4649299628762
15.195,-24.5388683899556
15.196,-24.4892019903446
15.197,-24.150891560609
15.198,-23.7844347279025
15.199,-23.5958446977794
15.2,-23.6531297040379
15.201,-23.6930806335071
15.202,-23.7032855229635
15.203,-23.6994604079696
15.204,-23.5801938706578
15.205,-23.6604152683113
15.206,-23.8618028585186
15.207,-24.1108804841241
15.208,-24.514872793224
15.209,-24.8493846623561
15.21,-25.0892995136341
15.211,-25.1124615829053
15.212,-25.0567595632614
15.213,-25.1116538695162
15.214,-25.1499012956647
15.215,-25.2165422603553
15.216,-25.0856001545204
15.217,-24.8851279379197
15.218,-24.861342155757
15.219,-24.7680495438087
15.22,-24.5492820520012
15.221,-24.3262251591794
15.222,-24.3161134258963
15.223,-24.384288320133
15.224,-24.2697277711143
15.225,-24.1092753858883
15.226,-24.0683129965938
15.227,-24.2935133096754
15.228,-24.6457549502878
15.229,-24.9370094951778
15.23,-25.1798153290916
15.231,-25.2178672791527
15.232,-25.1414177694022
15.233,-25.1698689578601
15.234,-25.3066268423447
15.235,-25.4557359670482
15.236,-25.446790418695
15.237,-25.4140287383906
15.238,-25.4479597415174
15.239,-25.42659246644
15.24,-25.3916191317669
15.241,-25.3120766625915
15.242,-25.2362675361178
15.243,-25.1485967461253
